행정동코드,행정동명,자치구명,D1_수급자비율,D2_시설부족,D3_미충족의료율,D4_수급비율(2024),D1_수급자비율_z,D2_시설부족_z,D3_미충족의료율_z,D4_수급비율(2024)_z,IMD_score,위험등급
1171056200,방이2동,송파구,0.06991146207226609,-10.040705563093622,4.4,0.07218453188602442,-1.303085164195894,0.46045288367501075,0.17322669065722002,-0.17619972888373325,0.9426795830777024,저위험
1171061000,삼전동,송파구,0.06991146207226609,-5.972288580984233,4.4,0.08886765408504539,-1.303085164195894,0.6266474117410944,0.17322669065722002,0.12672319438256208,1.073643715508219,중위험
1171060000,석촌동,송파구,0.06991146207226609,-12.060939483707152,4.4,0.0732120186203978,-1.303085164195894,0.37792647979460536,0.17322669065722002,-0.1575431919669209,0.9144534919737541,저위험
1171058000,송파1동,송파구,0.06991146207226609,-11.294765840220386,4.4,0.048760330578512395,-1.303085164195894,0.4092246155697478,0.17322669065722002,-0.6015234453081159,0.8647993014852011,저위험
1171059000,송파2동,송파구,0.06991146207226609,-13.438216978039987,4.4,0.022943297279580464,-1.303085164195894,0.32166479762356937,0.17322669065722002,-1.0702948841119801,0.7922286502501801,저위험
1171057000,오금동,송파구,0.06991146207226609,-3.7752286917380573,4.4,0.062146072310149555,-1.303085164195894,0.7163971431555162,0.17322669065722002,-0.3584725363078135,1.0303013331980724,중위험
1171056600,오륜동,송파구,0.06991146207226609,-11.966364812419146,4.4,0.000646830530401035,-1.303085164195894,0.38178984801149,0.17322669065722002,-1.4751418189721432,0.7907669020321494,저위험
1171064700,위례동,송파구,0.06991146207226609,-27.06396938217605,4.4,0.06451612903225806,-1.303085164195894,-0.2349461644063327,0.17322669065722002,-0.3154383546958024,0.7223387556381149,저위험
1171067000,잠실2동,송파구,0.06991146207226609,-6.600660066006601,4.4,0.0002538715410002539,-1.303085164195894,0.6009784837863864,0.17322669065722002,-1.4822769513755996,0.8801912334129277,저위험
1171068000,잠실3동,송파구,0.06991146207226609,-4.240743761213506,4.4,0.002283477409884195,-1.303085164195894,0.6973808875407809,0.17322669065722002,-1.445424488416548,0.9280421412851472,저위험
1171069000,잠실4동,송파구,0.06991146207226609,-2.319416832339298,4.4,0.0009940357852882703,-1.303085164195894,0.7758669482393451,0.17322669065722002,-1.4688374576224414,0.9679488664181977,중위험
1171071000,잠실6동,송파구,0.06991146207226609,-2.3064250411861615,4.4,0.0026359143327841844,-1.303085164195894,0.7763976619319,0.17322669065722002,-1.4390251333271205,0.969630364548083,중위험
1171072000,잠실7동,송파구,0.06991146207226609,-11.519716437749224,4.4,0.0017722640673460345,-1.303085164195894,0.4000354005608415,0.17322669065722002,-1.4547068180840412,0.7984547331743121,저위험
