시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
부산,중구,의료,여자,70-74세,2,0,0,0,1,1,0,0,0,0
부산,중구,의료,여자,75-79세,3,0,0,0,1,0,0,0,1,0
부산,중구,의료,여자,80-84세,2,0,0,0,0,0,0,1,0,0
부산,중구,의료,여자,85세이상,6,0,1,2,2,0,0,0,0,0
부산,중구,감경,남자,65세미만,4,0,0,2,1,0,0,0,0,0
부산,중구,감경,남자,65-69세,22,1,2,5,6,3,0,1,0,0
부산,중구,감경,남자,70-74세,19,0,3,3,11,1,0,0,0,0
부산,중구,감경,남자,75-79세,38,1,2,6,18,6,0,0,1,0
부산,중구,감경,남자,80-84세,40,5,4,10,16,3,1,0,0,0
부산,중구,감경,남자,85세이상,30,0,5,10,13,2,0,0,0,0
부산,중구,감경,여자,65세미만,9,1,3,3,2,0,0,0,0,0
부산,중구,감경,여자,65-69세,18,0,3,4,6,0,0,0,0,0
부산,중구,감경,여자,70-74세,39,5,2,8,15,2,1,1,1,0
부산,중구,감경,여자,75-79세,69,2,3,9,31,8,0,3,3,0
부산,중구,감경,여자,80-84세,106,6,7,22,49,8,2,2,0,1
부산,중구,감경,여자,85세이상,156,10,15,48,62,9,0,1,2,0
부산,서구,일반,남자,65세미만,16,0,0,3,2,0,0,1,2,0
부산,서구,일반,남자,65-69세,64,3,1,9,16,1,0,9,5,1
부산,서구,일반,남자,70-74세,90,7,2,15,18,3,0,13,3,3
부산,서구,일반,남자,75-79세,120,6,6,15,33,6,2,21,5,2
부산,서구,일반,남자,80-84세,142,5,8,27,36,13,2,13,10,3
부산,서구,일반,남자,85세이상,138,7,9,18,59,12,3,7,5,3
부산,서구,일반,여자,65세미만,15,1,1,0,3,0,0,7,2,0
부산,서구,일반,여자,65-69세,75,4,1,5,13,1,1,13,5,0
부산,서구,일반,여자,70-74세,144,3,7,11,21,9,1,21,10,4
부산,서구,일반,여자,75-79세,276,8,7,38,64,16,4,48,19,6
부산,서구,일반,여자,80-84세,390,4,17,74,131,29,6,40,13,3
부산,서구,일반,여자,85세이상,391,23,34,91,133,17,5,26,15,2
부산,서구,기초,남자,65세미만,31,0,1,3,7,2,1,7,2,2
부산,서구,기초,남자,65-69세,62,1,3,6,19,1,1,8,8,2
부산,서구,기초,남자,70-74세,61,2,3,8,14,3,0,6,4,0
부산,서구,기초,남자,75-79세,54,0,1,7,16,4,0,5,2,4
부산,서구,기초,남자,80-84세,43,1,3,4,20,5,2,1,1,0
부산,서구,기초,남자,85세이상,30,2,2,4,14,3,0,4,0,0
부산,서구,기초,여자,65세미만,20,2,2,1,3,1,1,0,0,0
부산,서구,기초,여자,65-69세,57,1,1,8,13,1,1,12,1,1
부산,서구,기초,여자,70-74세,91,2,3,8,20,4,1,21,9,3
부산,서구,기초,여자,75-79세,130,4,3,18,45,3,1,19,6,1
부산,서구,기초,여자,80-84세,145,3,7,26,54,5,3,9,5,2
부산,서구,기초,여자,85세이상,185,5,18,31,71,9,2,4,10,1
부산,서구,의료,남자,65세미만,1,1,0,0,0,0,0,0,0,0
부산,서구,의료,남자,65-69세,2,0,0,0,0,0,0,1,0,0
부산,서구,의료,남자,70-74세,1,0,0,0,0,0,0,0,0,0
부산,서구,의료,남자,75-79세,3,0,0,1,2,0,0,0,0,0
부산,서구,의료,남자,80-84세,2,0,0,0,0,0,0,0,1,0
부산,서구,의료,남자,85세이상,3,0,1,0,0,0,0,0,0,0
부산,서구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
부산,서구,의료,여자,65-69세,3,0,0,0,0,1,0,1,0,0
부산,서구,의료,여자,70-74세,0,0,0,0,0,0,0,0,0,0
부산,서구,의료,여자,75-79세,2,0,0,0,1,0,0,0,0,0
부산,서구,의료,여자,80-84세,8,1,1,1,4,0,1,0,0,0
부산,서구,의료,여자,85세이상,16,2,3,4,5,0,0,0,0,0
부산,서구,감경,남자,65세미만,14,1,1,5,3,1,0,2,0,0
부산,서구,감경,남자,65-69세,33,3,2,8,15,1,0,2,0,1
부산,서구,감경,남자,70-74세,56,3,1,18,28,0,1,1,1,0
부산,서구,감경,남자,75-79세,85,0,4,23,47,6,1,1,1,1
부산,서구,감경,남자,80-84세,103,1,9,17,55,7,1,2,0,0
부산,서구,감경,남자,85세이상,88,2,5,22,49,8,1,0,0,0
부산,서구,감경,여자,65세미만,12,3,3,2,0,2,1,0,0,0
부산,서구,감경,여자,65-69세,28,1,3,5,12,1,0,1,0,2
부산,서구,감경,여자,70-74세,89,5,9,13,42,7,0,5,0,0
부산,서구,감경,여자,75-79세,136,5,10,21,61,14,1,3,2,0
부산,서구,감경,여자,80-84세,273,10,18,73,120,27,3,1,1,0
부산,서구,감경,여자,85세이상,360,22,38,104,163,12,4,0,0,0
부산,동구,일반,남자,65세미만,19,2,2,1,2,0,0,4,4,0
부산,동구,일반,남자,65-69세,48,2,5,5,9,2,0,3,4,1
부산,동구,일반,남자,70-74세,80,5,4,18,21,0,0,7,7,3
부산,동구,일반,남자,75-79세,109,3,8,28,30,5,1,10,5,1
부산,동구,일반,남자,80-84세,129,1,7,23,41,8,1,5,10,4
부산,동구,일반,남자,85세이상,115,2,6,24,40,3,2,11,5,0
부산,동구,일반,여자,65세미만,18,4,0,3,0,0,0,6,1,0
부산,동구,일반,여자,65-69세,68,2,1,4,11,3,1,9,8,1
부산,동구,일반,여자,70-74세,128,3,5,18,26,6,3,17,11,0
부산,동구,일반,여자,75-79세,243,8,17,40,59,12,3,30,14,1
부산,동구,일반,여자,80-84세,349,9,15,70,115,30,4,33,16,1
부산,동구,일반,여자,85세이상,295,13,17,70,114,12,2,14,6,1
부산,동구,기초,남자,65세미만,55,2,2,12,21,0,0,5,2,0
부산,동구,기초,남자,65-69세,88,1,1,7,26,6,2,13,12,5
부산,동구,기초,남자,70-74세,66,1,1,11,20,4,1,6,8,1
부산,동구,기초,남자,75-79세,51,2,2,9,13,6,2,3,5,1
부산,동구,기초,남자,80-84세,49,0,2,11,19,4,1,2,2,0
부산,동구,기초,남자,85세이상,27,0,1,6,8,6,0,0,0,0
부산,동구,기초,여자,65세미만,31,2,2,1,6,2,0,5,2,3
부산,동구,기초,여자,65-69세,60,4,3,4,14,2,1,5,10,4
부산,동구,기초,여자,70-74세,110,1,3,12,38,8,0,11,16,2
부산,동구,기초,여자,75-79세,138,5,2,19,46,8,0,13,6,0
부산,동구,기초,여자,80-84세,176,1,10,22,70,11,2,14,12,0
부산,동구,기초,여자,85세이상,190,8,16,49,60,5,2,7,5,0
부산,동구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
부산,동구,의료,남자,65-69세,2,0,0,0,1,0,0,0,0,0
부산,동구,의료,남자,70-74세,2,0,0,0,2,0,0,0,0,0
부산,동구,의료,남자,75-79세,1,0,0,0,0,1,0,0,0,0
부산,동구,의료,남자,80-84세,2,0,0,0,1,0,0,0,0,0
부산,동구,의료,남자,85세이상,3,0,0,0,2,0,0,0,0,0
부산,동구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
부산,동구,의료,여자,65-69세,2,0,0,1,1,0,0,0,0,0
부산,동구,의료,여자,70-74세,0,0,0,0,0,0,0,0,0,0
부산,동구,의료,여자,75-79세,5,0,1,0,1,0,0,0,0,1
부산,동구,의료,여자,80-84세,9,0,0,0,4,0,0,1,0,0
부산,동구,의료,여자,85세이상,15,1,2,3,5,0,1,1,0,0
부산,동구,감경,남자,65세미만,20,3,1,2,8,1,0,0,0,0
부산,동구,감경,남자,65-69세,33,1,3,10,16,1,0,0,0,0
부산,동구,감경,남자,70-74세,54,6,2,15,22,1,0,1,0,0
부산,동구,감경,남자,75-79세,75,3,7,21,27,8,4,0,0,0
부산,동구,감경,남자,80-84세,73,2,5,21,28,7,2,1,1,0
부산,동구,감경,남자,85세이상,55,2,3,17,25,5,0,1,0,0
부산,동구,감경,여자,65세미만,16,2,2,4,2,1,0,1,1,0
부산,동구,감경,여자,65-69세,36,4,6,7,10,3,0,3,0,0
부산,동구,감경,여자,70-74세,72,6,4,16,27,5,1,2,2,0
부산,동구,감경,여자,75-79세,154,4,15,34,63,17,0,2,0,0
부산,동구,감경,여자,80-84세,255,6,22,75,101,19,3,2,2,0
부산,동구,감경,여자,85세이상,343,13,35,103,146,17,2,3,1,0
부산,영도구,일반,남자,65세미만,23,0,0,2,1,0,1,5,6,0
부산,영도구,일반,남자,65-69세,59,0,0,8,9,1,0,11,6,1
부산,영도구,일반,남자,70-74세,111,0,4,20,35,2,1,12,11,2
부산,영도구,일반,남자,75-79세,129,1,4,25,31,7,4,10,19,3
부산,영도구,일반,남자,80-84세,168,3,6,30,54,13,4,13,8,3
부산,영도구,일반,남자,85세이상,123,2,7,28,47,4,2,9,6,1
부산,영도구,일반,여자,65세미만,25,1,2,1,2,0,0,8,2,1
부산,영도구,일반,여자,65-69세,71,1,3,9,10,0,0,12,9,2
부산,영도구,일반,여자,70-74세,147,3,0,17,35,10,2,26,8,1
부산,영도구,일반,여자,75-79세,323,8,12,40,77,23,7,38,31,4
부산,영도구,일반,여자,80-84세,380,9,20,49,132,19,9,34,28,1
부산,영도구,일반,여자,85세이상,361,17,26,83,139,12,2,16,7,1
부산,영도구,기초,남자,65세미만,81,1,3,10,18,5,1,17,9,6
부산,영도구,기초,남자,65-69세,149,2,2,18,43,7,4,15,25,8
부산,영도구,기초,남자,70-74세,97,0,3,10,27,5,5,14,11,4
부산,영도구,기초,남자,75-79세,83,0,1,9,29,4,1,9,10,0
부산,영도구,기초,남자,80-84세,57,0,1,9,25,4,2,0,3,0
부산,영도구,기초,남자,85세이상,43,0,2,6,21,0,0,5,3,0
부산,영도구,기초,여자,65세미만,40,1,1,9,8,1,0,5,7,4
부산,영도구,기초,여자,65-69세,125,6,5,12,33,7,2,17,11,2
부산,영도구,기초,여자,70-74세,124,2,6,17,30,4,2,17,17,3
부산,영도구,기초,여자,75-79세,206,3,6,31,70,15,3,18,18,6
부산,영도구,기초,여자,80-84세,242,7,4,33,97,19,6,17,12,1
부산,영도구,기초,여자,85세이상,203,7,21,42,87,9,2,4,3,0
부산,영도구,의료,남자,65세미만,1,0,0,0,0,0,0,0,1,0
부산,영도구,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
부산,영도구,의료,남자,70-74세,5,0,0,2,3,0,0,0,0,0
부산,영도구,의료,남자,75-79세,6,0,0,1,4,0,0,0,0,0
부산,영도구,의료,남자,80-84세,2,0,0,0,0,0,0,0,0,0
부산,영도구,의료,남자,85세이상,10,0,2,2,3,0,0,1,0,0
부산,영도구,의료,여자,65세미만,1,0,0,0,0,0,0,0,1,0
부산,영도구,의료,여자,65-69세,1,0,0,0,0,0,0,0,0,0
부산,영도구,의료,여자,70-74세,5,1,1,1,1,0,0,1,0,0
부산,영도구,의료,여자,75-79세,3,0,0,0,1,0,0,2,0,0
부산,영도구,의료,여자,80-84세,13,0,1,0,5,1,0,2,0,0
부산,영도구,의료,여자,85세이상,24,0,2,4,9,3,0,0,0,0
부산,영도구,감경,남자,65세미만,24,1,2,8,5,2,0,1,1,0
부산,영도구,감경,남자,65-69세,40,3,3,10,16,2,1,0,2,0
부산,영도구,감경,남자,70-74세,66,0,1,19,36,1,0,2,0,0
부산,영도구,감경,남자,75-79세,84,5,5,24,31,5,7,0,1,0
부산,영도구,감경,남자,80-84세,85,3,6,19,34,8,4,2,0,1
부산,영도구,감경,남자,85세이상,90,2,6,20,47,10,0,0,1,0
부산,영도구,감경,여자,65세미만,17,0,2,4,8,1,1,1,0,0
부산,영도구,감경,여자,65-69세,59,2,4,7,20,7,6,2,2,0
부산,영도구,감경,여자,70-74세,98,4,5,15,43,5,2,5,3,0
부산,영도구,감경,여자,75-79세,199,10,15,40,88,17,4,4,4,0
부산,영도구,감경,여자,80-84세,317,14,29,75,138,25,7,5,4,0
부산,영도구,감경,여자,85세이상,356,22,37,106,152,17,1,2,0,1
부산,부산진구,일반,남자,65세미만,67,4,4,13,8,1,0,15,2,2
부산,부산진구,일반,남자,65-69세,226,14,8,45,51,5,1,31,19,5
부산,부산진구,일반,남자,70-74세,266,14,8,46,75,10,2,33,10,8
부산,부산진구,일반,남자,75-79세,345,5,15,77,106,22,9,26,15,8
부산,부산진구,일반,남자,80-84세,426,15,21,76,127,47,7,32,24,10
부산,부산진구,일반,남자,85세이상,393,10,22,86,156,28,3,25,9,4
부산,부산진구,일반,여자,65세미만,65,2,7,8,6,0,0,17,2,6
부산,부산진구,일반,여자,65-69세,246,11,9,32,46,7,4,33,28,3
부산,부산진구,일반,여자,70-74세,432,11,17,56,104,19,4,52,23,10
부산,부산진구,일반,여자,75-79세,803,12,22,104,249,56,22,82,49,14
부산,부산진구,일반,여자,80-84세,1228,39,64,198,432,82,23,113,45,15
부산,부산진구,일반,여자,85세이상,1001,37,86,256,376,43,9,37,19,3
부산,부산진구,기초,남자,65세미만,102,8,4,12,21,3,0,23,9,2
부산,부산진구,기초,남자,65-69세,167,3,2,12,47,12,5,21,16,9
부산,부산진구,기초,남자,70-74세,111,3,3,8,33,11,1,9,10,6
부산,부산진구,기초,남자,75-79세,83,0,4,12,28,7,1,5,9,2
부산,부산진구,기초,남자,80-84세,85,2,0,14,36,8,0,5,5,4
부산,부산진구,기초,남자,85세이상,56,4,3,8,17,6,0,4,2,1
부산,부산진구,기초,여자,65세미만,46,5,5,9,11,2,1,6,0,1
부산,부산진구,기초,여자,65-69세,130,3,2,16,31,4,2,21,10,4
부산,부산진구,기초,여자,70-74세,166,4,6,22,40,13,4,21,17,2
부산,부산진구,기초,여자,75-79세,268,0,5,49,93,16,0,24,14,4
부산,부산진구,기초,여자,80-84세,358,9,20,65,137,21,1,23,15,2
부산,부산진구,기초,여자,85세이상,417,18,24,93,165,22,2,11,6,1
부산,부산진구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
부산,부산진구,의료,남자,65-69세,1,0,0,1,0,0,0,0,0,0
부산,부산진구,의료,남자,70-74세,6,0,0,4,1,0,0,0,0,0
부산,부산진구,의료,남자,75-79세,6,0,0,4,2,0,0,0,0,0
부산,부산진구,의료,남자,80-84세,7,0,0,2,3,0,0,0,1,0
부산,부산진구,의료,남자,85세이상,11,0,1,2,5,0,0,0,0,0
부산,부산진구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
부산,부산진구,의료,여자,65-69세,4,0,0,1,0,0,0,1,0,1
부산,부산진구,의료,여자,70-74세,4,0,0,1,2,0,0,0,1,0
부산,부산진구,의료,여자,75-79세,6,0,0,1,2,0,0,0,0,0
부산,부산진구,의료,여자,80-84세,19,0,1,0,10,0,0,2,0,1
부산,부산진구,의료,여자,85세이상,34,2,3,11,8,0,0,0,1,0
부산,부산진구,감경,남자,65세미만,50,5,8,8,17,1,1,1,0,0
부산,부산진구,감경,남자,65-69세,108,0,4,40,46,5,3,1,0,0
부산,부산진구,감경,남자,70-74세,183,8,11,50,88,12,1,1,1,0
부산,부산진구,감경,남자,75-79세,179,5,16,44,86,11,6,1,1,0
부산,부산진구,감경,남자,80-84세,219,8,23,55,96,18,6,1,1,2
부산,부산진구,감경,남자,85세이상,193,3,11,58,95,17,2,2,0,0
부산,부산진구,감경,여자,65세미만,42,6,5,15,7,1,0,0,0,1
부산,부산진구,감경,여자,65-69세,101,4,6,24,41,7,3,1,1,0
부산,부산진구,감경,여자,70-74세,204,11,11,51,83,13,7,5,5,0
부산,부산진구,감경,여자,75-79세,390,12,21,84,171,36,11,11,4,2
부산,부산진구,감경,여자,80-84세,653,24,46,167,305,54,17,8,0,0
부산,부산진구,감경,여자,85세이상,855,38,87,277,360,45,3,3,0,0
부산,동래구,일반,남자,65세미만,62,7,3,10,4,0,1,10,5,0
부산,동래구,일반,남자,65-69세,147,10,10,24,39,4,0,15,2,3
부산,동래구,일반,남자,70-74세,215,7,19,43,68,6,0,18,4,4
부산,동래구,일반,남자,75-79세,284,14,18,57,93,10,0,22,12,1
부산,동래구,일반,남자,80-84세,339,13,24,66,124,20,6,26,9,6
부산,동래구,일반,남자,85세이상,294,11,10,70,121,19,3,12,7,4
부산,동래구,일반,여자,65세미만,56,4,3,7,11,0,0,12,5,3
부산,동래구,일반,여자,65-69세,162,2,10,20,31,3,1,27,14,2
부산,동래구,일반,여자,70-74세,346,11,20,42,117,18,4,37,17,3
부산,동래구,일반,여자,75-79세,567,18,26,86,151,47,6,46,34,7
부산,동래구,일반,여자,80-84세,840,26,46,199,297,49,15,49,16,5
부산,동래구,일반,여자,85세이상,828,40,91,216,280,40,5,29,17,4
부산,동래구,기초,남자,65세미만,55,4,2,9,15,3,0,8,4,1
부산,동래구,기초,남자,65-69세,68,3,4,10,13,3,0,6,7,3
부산,동래구,기초,남자,70-74세,65,2,1,6,22,3,1,7,8,2
부산,동래구,기초,남자,75-79세,51,1,2,6,23,3,0,3,5,1
부산,동래구,기초,남자,80-84세,61,1,3,17,19,2,0,2,2,0
부산,동래구,기초,남자,85세이상,37,0,5,7,12,2,0,2,2,0
부산,동래구,기초,여자,65세미만,37,2,3,7,10,2,0,4,0,1
부산,동래구,기초,여자,65-69세,74,0,5,10,21,0,0,14,8,2
부산,동래구,기초,여자,70-74세,106,6,10,20,25,3,3,11,6,3
부산,동래구,기초,여자,75-79세,154,2,9,26,54,8,0,14,11,3
부산,동래구,기초,여자,80-84세,191,7,16,40,80,5,2,8,5,0
부산,동래구,기초,여자,85세이상,241,10,28,55,90,5,3,6,4,0
부산,동래구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
부산,동래구,의료,남자,65-69세,1,0,0,0,1,0,0,0,0,0
부산,동래구,의료,남자,70-74세,3,0,0,1,1,0,1,0,0,0
부산,동래구,의료,남자,75-79세,3,0,0,2,1,0,0,0,0,0
부산,동래구,의료,남자,80-84세,1,0,0,0,0,0,0,0,0,0
부산,동래구,의료,남자,85세이상,3,0,0,1,1,0,0,0,0,0
부산,동래구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
부산,동래구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
부산,동래구,의료,여자,70-74세,3,0,0,0,0,0,0,1,0,0
부산,동래구,의료,여자,75-79세,2,0,0,0,0,0,0,0,0,0
부산,동래구,의료,여자,80-84세,10,0,0,3,3,0,0,0,0,0
부산,동래구,의료,여자,85세이상,30,0,5,5,9,1,0,0,0,0
부산,동래구,감경,남자,65세미만,33,7,2,6,10,1,0,1,1,0
부산,동래구,감경,남자,65-69세,52,3,3,13,27,2,0,0,0,0
부산,동래구,감경,남자,70-74세,104,7,13,28,39,8,1,1,2,0
부산,동래구,감경,남자,75-79세,115,7,10,24,59,7,1,0,1,1
부산,동래구,감경,남자,80-84세,155,5,10,53,63,13,0,3,0,0
부산,동래구,감경,남자,85세이상,119,3,5,42,59,8,0,0,0,0
부산,동래구,감경,여자,65세미만,18,1,2,4,3,4,1,0,0,0
부산,동래구,감경,여자,65-69세,62,6,6,12,21,5,2,0,0,0
부산,동래구,감경,여자,70-74세,137,9,7,25,64,13,3,3,1,0
부산,동래구,감경,여자,75-79세,267,12,25,62,113,21,5,4,2,0
부산,동래구,감경,여자,80-84세,433,19,42,109,186,40,5,1,0,0
부산,동래구,감경,여자,85세이상,612,37,63,217,244,21,1,2,0,0
부산,남구,일반,남자,65세미만,48,2,0,3,8,2,1,14,4,2
부산,남구,일반,남자,65-69세,129,1,5,19,30,10,1,18,12,0
부산,남구,일반,남자,70-74세,201,3,5,38,56,10,2,25,10,4
부산,남구,일반,남자,75-79세,304,11,15,63,83,19,4,33,15,5
부산,남구,일반,남자,80-84세,354,4,19,71,129,34,8,24,13,4
부산,남구,일반,남자,85세이상,280,6,20,48,104,22,1,18,15,5
부산,남구,일반,여자,65세미만,50,3,1,9,8,4,0,11,7,1
부산,남구,일반,여자,65-69세,202,5,8,25,26,10,1,33,19,6
부산,남구,일반,여자,70-74세,336,11,14,32,72,13,7,44,26,5
부산,남구,일반,여자,75-79세,598,13,20,87,176,42,7,75,42,10
부산,남구,일반,여자,80-84세,810,9,30,139,274,68,16,88,25,3
부산,남구,일반,여자,85세이상,806,28,60,187,305,53,5,29,21,6
부산,남구,기초,남자,65세미만,50,1,3,7,15,1,0,8,3,2
부산,남구,기초,남자,65-69세,65,3,3,14,10,3,1,5,5,3
부산,남구,기초,남자,70-74세,60,3,1,11,15,5,1,4,6,2
부산,남구,기초,남자,75-79세,43,1,1,7,15,1,3,4,5,2
부산,남구,기초,남자,80-84세,46,1,0,5,19,2,0,6,5,3
부산,남구,기초,남자,85세이상,43,0,2,10,14,4,0,3,1,1
부산,남구,기초,여자,65세미만,31,1,2,3,4,1,0,5,2,1
부산,남구,기초,여자,65-69세,76,0,2,9,22,7,0,9,8,3
부산,남구,기초,여자,70-74세,116,3,2,22,32,7,2,12,9,3
부산,남구,기초,여자,75-79세,136,2,5,19,47,5,2,13,10,2
부산,남구,기초,여자,80-84세,200,7,7,33,84,7,1,8,9,4
부산,남구,기초,여자,85세이상,228,4,17,52,100,11,0,7,4,2
부산,남구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
부산,남구,의료,남자,65-69세,1,0,0,1,0,0,0,0,0,0
부산,남구,의료,남자,70-74세,4,0,0,1,2,0,0,0,0,0
부산,남구,의료,남자,75-79세,3,0,1,0,1,0,0,0,1,0
부산,남구,의료,남자,80-84세,3,0,0,0,1,1,0,0,0,0
부산,남구,의료,남자,85세이상,7,1,0,1,1,1,0,1,0,0
부산,남구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
부산,남구,의료,여자,65-69세,2,0,0,0,0,0,0,0,0,0
부산,남구,의료,여자,70-74세,8,0,0,2,3,0,0,2,0,1
부산,남구,의료,여자,75-79세,7,0,0,0,1,0,0,2,0,0
부산,남구,의료,여자,80-84세,11,0,0,4,5,0,0,0,0,0
부산,남구,의료,여자,85세이상,21,2,0,9,4,2,0,0,0,0
부산,남구,감경,남자,65세미만,36,3,2,12,10,0,0,1,3,0
부산,남구,감경,남자,65-69세,78,3,3,25,27,10,1,3,0,0
부산,남구,감경,남자,70-74세,113,2,10,29,47,11,5,0,2,0
부산,남구,감경,남자,75-79세,150,5,11,40,64,13,2,0,3,1
부산,남구,감경,남자,80-84세,155,4,10,37,68,22,4,0,0,0
부산,남구,감경,남자,85세이상,140,2,8,38,71,13,2,1,0,1
부산,남구,감경,여자,65세미만,30,7,1,1,15,1,3,0,0,0
부산,남구,감경,여자,65-69세,61,3,3,14,26,1,3,2,1,1
부산,남구,감경,여자,70-74세,138,3,8,34,58,14,3,3,2,0
부산,남구,감경,여자,75-79세,252,9,14,60,112,28,3,3,0,0
부산,남구,감경,여자,80-84세,454,14,31,116,217,33,11,1,2,0
부산,남구,감경,여자,85세이상,587,36,51,185,231,50,6,3,0,1
부산,북구,일반,남자,65세미만,47,2,1,5,10,1,2,13,5,1
부산,북구,일반,남자,65-69세,135,1,6,14,29,1,1,27,12,6
부산,북구,일반,남자,70-74세,202,5,9,37,56,6,1,31,13,7
부산,북구,일반,남자,75-79세,214,2,11,36,56,9,2,27,17,3
부산,북구,일반,남자,80-84세,265,2,5,54,74,37,5,28,13,3
부산,북구,일반,남자,85세이상,219,4,16,40,89,22,1,12,6,1
부산,북구,일반,여자,65세미만,52,6,4,9,9,1,0,7,4,3
부산,북구,일반,여자,65-69세,160,4,3,19,22,6,3,24,18,2
부산,북구,일반,여자,70-74세,277,8,14,32,68,9,7,40,15,5
부산,북구,일반,여자,75-79세,507,13,17,80,144,32,13,61,26,8
부산,북구,일반,여자,80-84세,729,24,39,118,231,55,17,61,27,5
부산,북구,일반,여자,85세이상,672,31,59,160,218,35,5,39,15,0
부산,북구,기초,남자,65세미만,135,4,11,21,39,5,1,20,6,7
부산,북구,기초,남자,65-69세,255,2,4,24,69,13,2,50,33,11
부산,북구,기초,남자,70-74세,157,0,6,14,55,9,1,16,12,7
부산,북구,기초,남자,75-79세,128,0,6,7,40,15,0,10,18,3
부산,북구,기초,남자,80-84세,120,1,2,21,45,8,1,11,11,3
부산,북구,기초,남자,85세이상,67,1,2,8,29,6,2,2,4,1
부산,북구,기초,여자,65세미만,71,3,4,12,12,7,3,12,5,2
